hidden_size,batch_size,learning_rate,step,train_loss,valid_loss,valid_nse,file_name,normalization,seq_length
32,2048,5,9,0.10159266,0.021499611,-0.694538355,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,10,0.089965329,0.02152084,-0.386940509,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,11,0.079494141,0.026399979,-0.405428857,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,12,0.073904701,0.020819427,-1.198090315,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,13,0.064196676,0.022826163,-1.447632313,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,14,0.059628807,0.023369331,-1.437769771,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,15,0.05643091,0.028853795,-1.655285239,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,1,1,0.345085233,0.027885418,-1.422770023,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,2,0.217092857,0.021834953,-1.546046853,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,3,0.158773258,0.021885339,-1.015060425,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,4,0.123422518,0.022032751,-0.647084534,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,5,0.102345407,0.025973555,-1.643072248,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,6,0.082470432,0.02055743,-2.387135267,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,7,0.072320022,0.02571018,-2.859235764,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,8,0.064310655,0.025823668,-1.786923051,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,9,0.059745222,0.020742431,-1.463888764,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,10,0.05274656,0.02145,-1.447088361,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,11,0.050633341,0.023927988,-0.774674833,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,12,0.044471823,0.025051311,-2.521553278,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,13,0.046343837,0.022488473,-0.671658099,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,14,0.044101864,0.022379424,-0.584048867,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
32,2048,1,15,0.042121898,0.030912982,-0.812396109,Try_hidden_size32_seq_length72_learning_rate0001_1612_194926,no_norm,72
64,2048,1,1,0.46272862,0.053748209,-2.887654305,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,2,0.377060205,0.041783798,-2.230221987,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,3,0.331194669,0.035841882,-2.131229877,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,4,0.299485445,0.031852178,-1.897209883,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,5,0.276928663,0.029434917,-1.97448802,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,6,0.250315249,0.03016183,-3.176433802,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,7,0.232333452,0.029031124,-0.522228003,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,8,0.215490311,0.03210552,-3.683274746,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,9,0.201814473,0.031124169,-4.147466183,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,10,0.191407502,0.033394054,-4.796315193,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,11,0.175421223,0.036164716,-13.09594631,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,12,0.163792804,0.035946075,-1.798503399,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,13,0.154833123,0.036472373,-5.411808968,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,14,0.143951818,0.030061962,-0.042749882,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,1,15,0.135610595,0.03136472,-2.558532715,Try_hidden_size64_seq_length144_learning_rate00001_1712_135747,no_norm,144
64,2048,5,1,0.350209296,0.030273486,-0.414927512,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,2,0.216789395,0.0238817,-0.283245504,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,3,0.155139461,0.023396578,-1.886477947,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,4,0.119346268,0.029364502,-0.376117855,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,5,0.095491439,0.028784631,-0.282981396,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,6,0.076989003,0.023537228,-9.269375801,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,7,0.062444959,0.024154129,-4.669861794,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,8,0.05472305,0.020955246,-2.870907784,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,9,0.046900913,0.020778164,-1.125387073,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,10,0.040215123,0.029231606,-0.847070277,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,11,0.036447972,0.020381426,-0.954367399,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,12,0.036060546,0.022660293,-2.846929789,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,13,0.03229757,0.021827867,-1.298311114,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,14,0.03042013,0.024166236,-0.988272965,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,5,15,0.026762528,0.02863433,-1.333806157,Try_hidden_size64_seq_length144_learning_rate00005_1712_092958,no_norm,144
64,2048,1,1,0.309044629,0.02326189,-2.071456671,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,2,0.150985584,0.023885708,-0.828214109,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,3,0.088344954,0.020202775,-3.011577129,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,4,0.064075492,0.019404594,-0.37289089,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,5,0.048612583,0.018687088,-2.092027187,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,6,0.039645135,0.0188083,-0.111729085,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,7,0.034168363,0.022197014,0.017243406,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,8,0.032927528,0.018469114,-0.402105927,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,9,0.029362071,0.019937966,-0.436347425,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,10,0.026244849,0.02070949,-0.512361884,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,11,0.024240011,0.020719618,-0.189470455,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,12,0.026051698,0.020771733,0.188058436,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,13,0.021815496,0.018163145,-0.677085578,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,14,0.02213569,0.02124544,0.176616579,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,15,0.021718912,0.020817393,0.224089324,Try_hidden_size64_seq_length144_learning_rate0001_1712_074120,no_norm,144
64,2048,1,1,0.455986291,0.051895041,-1.656704307,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,2,0.367757499,0.040620118,-1.902619362,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,3,0.319072068,0.035056915,-1.355109453,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,4,0.285637289,0.031699464,-1.244713664,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,5,0.262802213,0.029269565,-1.334290147,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,6,0.240378156,0.026649615,-0.319542021,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,7,0.222285464,0.026252,-1.918693781,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,8,0.201498836,0.025409656,-0.905077338,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,9,0.188825518,0.024605991,-0.88311708,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,10,0.176161885,0.025413383,-0.817500949,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,11,0.164100081,0.025493786,-0.485357136,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,12,0.152652666,0.025766648,-1.335344911,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,13,0.143787265,0.024461938,-1.188093424,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,14,0.134731606,0.025818549,-1.104072809,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,1,15,0.127171159,0.024083942,-0.763297796,Try_hidden_size64_seq_length36_learning_rate00001_1712_040625,no_norm,36
64,2048,5,1,0.321474791,0.02844996,-1.185941935,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,2,0.197266951,0.020170011,-0.356437594,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,3,0.140906543,0.017311143,-1.699260712,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,4,0.10451518,0.019741489,-1.962191343,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,5,0.081463791,0.017627757,-0.055025499,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,6,0.068121158,0.021303032,-0.273657143,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,7,0.057113834,0.02518052,-0.598417819,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,8,0.050093871,0.022445709,-1.022474408,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,9,0.046009339,0.024728103,-0.098252073,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,10,0.039671618,0.022460872,-0.090408027,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,11,0.037409868,0.023202587,-0.61264044,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,12,0.034046985,0.018924389,-0.523487568,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,13,0.031430058,0.019862108,-0.365936697,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,14,0.03095242,0.026729522,-0.897618353,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,5,15,0.029494844,0.019926317,-1.008063197,Try_hidden_size64_seq_length36_learning_rate00005_1712_033109,no_norm,36
64,2048,1,1,0.276538551,0.023460755,-1.143693566,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,2,0.132639691,0.021833772,-1.689594626,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,3,0.085426338,0.01860779,-0.107792102,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,4,0.062772714,0.020559577,0.242171258,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,5,0.052832808,0.020541389,0.205109522,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,6,0.043098688,0.020242389,-1.03059113,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,7,0.042151313,0.019744225,-0.721732795,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,8,0.037378184,0.023009123,-0.036195997,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,9,0.032682545,0.022081442,-0.202379882,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,10,0.031516742,0.025636699,0.043490507,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,11,0.028607596,0.019462997,-0.812031031,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,12,0.027336732,0.018212216,-0.079252705,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,13,0.027465811,0.018332997,-1.1940763,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,14,0.026142485,0.017464932,0.048476718,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,15,0.027246503,0.018980779,-0.581798792,Try_hidden_size64_seq_length36_learning_rate0001_1712_023205,no_norm,36
64,2048,1,1,0.461470962,0.05487027,-5.197981834,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,2,0.382843643,0.042516895,-2.352098465,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,3,0.334939629,0.036581799,-3.265037537,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,4,0.301290601,0.033693492,-2.157922268,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,5,0.271435589,0.03220861,-3.197272301,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,6,0.248806432,0.031674214,-3.597751856,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,7,0.227172464,0.029920572,-1.198864698,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,8,0.21200268,0.029964631,-1.726059914,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,9,0.193650141,0.028974518,-1.940706253,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,10,0.180137813,0.029579535,-3.387131691,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,11,0.164918453,0.029609555,-1.946282387,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,12,0.154371202,0.030232687,-2.999074459,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,13,0.145542011,0.030976621,-3.684587002,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,14,0.132528737,0.031497467,-3.003693581,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,1,15,0.125697091,0.03092536,-1.10966146,Try_hidden_size64_seq_length72_learning_rate00001_1712_064126,no_norm,72
64,2048,5,1,0.335582316,0.028784573,-1.033012509,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,2,0.206850022,0.024501868,-2.076075792,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,3,0.144946083,0.021871829,0.073908918,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,4,0.111229122,0.018731402,-0.077339716,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,5,0.085970484,0.023472589,-0.688377678,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,6,0.067354836,0.024179487,-1.477594972,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,7,0.057096526,0.023021003,-2.7577281,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,8,0.04857206,0.019758839,-0.807607114,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,9,0.042106651,0.028152609,-0.887749255,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,10,0.03628115,0.025380356,-0.028518423,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,11,0.031968504,0.027365403,-0.289747417,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,12,0.031593639,0.02342939,-3.406489611,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,13,0.027621174,0.024591506,-0.354171216,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,14,0.026008014,0.022292148,-0.265880853,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,5,15,0.026297718,0.023078181,-1.809173703,Try_hidden_size64_seq_length72_learning_rate00005_1712_054123,no_norm,72
64,2048,1,1,0.286034912,0.024412598,-2.550751686,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,2,0.140574053,0.018084427,-0.68562603,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,3,0.08892671,0.021106638,-1.033006072,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,4,0.060993209,0.022825994,-0.578684092,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,5,0.049484108,0.024144147,-2.655740261,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,6,0.040120244,0.026573949,-0.433563948,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,7,0.035109155,0.025695112,-0.118668377,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,8,0.030110914,0.019835357,-0.654855072,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,9,0.028901255,0.018611511,-0.519850254,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,10,0.02643026,0.019093378,-0.309935689,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,11,0.024745606,0.024075134,-0.528456986,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,12,0.023706274,0.018514106,-0.046653699,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,13,0.023997022,0.01798309,0.219725728,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,14,0.022155147,0.019427303,-0.220334724,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,15,0.020929813,0.019016596,0.015032001,Try_hidden_size64_seq_length72_learning_rate0001_1712_044131,no_norm,72
64,2048,1,1,0.131072372,0.032790974,0.435491443,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,2,0.061731473,0.028864551,-0.21530427,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,3,0.052503031,0.028067654,0.487198889,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,4,0.046512365,0.029673817,0.500559628,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,5,0.041538548,0.032094646,0.414693922,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,6,0.037356012,0.030383093,0.360372126,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,7,0.034244098,0.031099437,0.451102853,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,8,0.032226983,0.030653412,0.475648195,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,9,0.030037604,0.030364897,0.340438843,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,10,0.028714614,0.026718223,0.439135045,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,11,0.027593475,0.026101716,0.516591549,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,12,0.02694962,0.033995673,0.52000773,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,13,0.026467945,0.029666318,0.575830221,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,14,0.024548143,0.02808696,0.537937045,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,15,0.024217904,0.034065492,0.557023406,hidden_size64_seq_length36_learning_rate0001_training_minmax_norm_2512_114137,training_minmax,36
64,2048,1,1,0.21556814,0.015772441,-0.787487149,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,2,0.141485602,0.017215993,-0.872650325,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,3,0.129276752,0.015050974,-0.819613516,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,4,0.128294364,0.017047592,-0.872946203,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,5,0.123424947,0.015507523,-0.845078409,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,6,0.122218646,0.014778194,-0.831110597,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,7,0.122890547,0.016109524,-0.858932316,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,8,0.119090565,0.015612573,-0.874939978,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,9,0.117694288,0.01486849,-0.836258292,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,10,0.115960374,0.015398636,-0.861668766,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,11,0.114766054,0.020963935,-0.901285946,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,12,0.113011762,0.01506032,-0.82950902,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,13,0.108890116,0.015860118,-0.829928696,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,14,0.106446683,0.018135672,-0.905089736,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
64,2048,1,15,0.104365446,0.019012704,-0.852590263,hidden_size64_seq_length36_learning_rate0001_flow_only_training_zscore_norm_2512_162024,training_zscore,36
